# Архангельск / Температура / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / Яндекс.Погода
# n=411, MAE=1.318, RMSE=1.652, bias=+0.533
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.652/2.259)^2 = 0.4654  (RMSE_персистентности по 411 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-13T16:36:10Z,2026-08-13T18:00:00Z,1.4,7.0,6.9,7.3,0.1,0.1
0-6ч,2026-08-13T16:42:24Z,2026-08-13T18:00:00Z,1.3,7.0,6.9,7.3,0.1,0.1
0-6ч,2026-08-13T16:54:22Z,2026-08-13T18:00:00Z,1.1,7.0,6.9,7.3,0.1,0.1
0-6ч,2026-08-14T05:28:14Z,2026-08-14T06:00:00Z,0.5,8.0,8.3,7.4,-0.3,0.3
0-6ч,2026-08-14T10:44:54Z,2026-08-14T12:00:00Z,1.3,10.0,10.0,9.1,0.0,0.0
0-6ч,2026-08-14T16:48:33Z,2026-08-14T18:00:00Z,1.2,10.0,8.7,10.6,1.3,1.3
0-6ч,2026-08-15T04:24:15Z,2026-08-15T06:00:00Z,1.6,9.0,8.6,7.6,0.4,0.4
0-6ч,2026-08-15T10:09:15Z,2026-08-15T12:00:00Z,1.8,11.0,13.4,10.9,-2.4,2.4
0-6ч,2026-08-15T16:20:39Z,2026-08-15T18:00:00Z,1.7,13.0,12.2,13.0,0.8,0.8
0-6ч,2026-08-16T04:29:41Z,2026-08-16T06:00:00Z,1.5,12.0,12.3,10.1,-0.3,0.3
0-6ч,2026-08-16T07:21:44Z,2026-08-16T12:00:00Z,4.6,15.0,16.0,12.3,-1.0,1.0
0-6ч,2026-08-16T10:09:47Z,2026-08-16T12:00:00Z,1.8,15.0,16.0,14.3,-1.0,1.0
0-6ч,2026-08-16T16:21:00Z,2026-08-16T18:00:00Z,1.6,14.0,11.2,16.2,2.8,2.8
0-6ч,2026-08-17T04:35:30Z,2026-08-17T06:00:00Z,1.4,14.0,15.0,9.1,-1.0,1.0
0-6ч,2026-08-17T10:18:11Z,2026-08-17T12:00:00Z,1.7,18.0,19.5,17.9,-1.5,1.5
0-6ч,2026-08-17T16:23:45Z,2026-08-17T18:00:00Z,1.6,16.0,14.5,19.1,1.5,1.5
0-6ч,2026-08-18T04:30:05Z,2026-08-18T06:00:00Z,1.5,15.0,15.4,12.6,-0.4,0.4
0-6ч,2026-08-18T10:14:55Z,2026-08-18T12:00:00Z,1.8,19.0,18.5,18.7,0.5,0.5
0-6ч,2026-08-18T16:27:50Z,2026-08-18T18:00:00Z,1.5,18.0,14.0,18.8,4.0,4.0
0-6ч,2026-08-19T04:31:14Z,2026-08-19T06:00:00Z,1.5,15.0,14.3,13.3,0.7,0.7
0-6ч,2026-08-19T10:14:48Z,2026-08-19T12:00:00Z,1.8,18.0,19.6,17.4,-1.6,1.6
0-6ч,2026-08-19T16:28:17Z,2026-08-19T18:00:00Z,1.5,17.0,14.6,17.6,2.4,2.4
6-24ч,2026-08-13T16:36:10Z,2026-08-14T00:00:00Z,7.4,8.0,7.3,8.4,0.7,0.7
6-24ч,2026-08-13T16:36:10Z,2026-08-14T06:00:00Z,13.4,9.0,8.3,8.2,0.7,0.7
6-24ч,2026-08-13T16:36:10Z,2026-08-14T12:00:00Z,19.4,11.0,10.0,7.7,1.0,1.0
6-24ч,2026-08-13T16:42:24Z,2026-08-14T00:00:00Z,7.3,8.0,7.3,8.4,0.7,0.7
6-24ч,2026-08-13T16:42:24Z,2026-08-14T06:00:00Z,13.3,9.0,8.3,8.2,0.7,0.7
6-24ч,2026-08-13T16:42:24Z,2026-08-14T12:00:00Z,19.3,11.0,10.0,7.7,1.0,1.0
6-24ч,2026-08-13T16:54:22Z,2026-08-14T00:00:00Z,7.1,8.0,7.3,8.4,0.7,0.7
6-24ч,2026-08-13T16:54:22Z,2026-08-14T06:00:00Z,13.1,9.0,8.3,8.2,0.7,0.7
6-24ч,2026-08-13T16:54:22Z,2026-08-14T12:00:00Z,19.1,11.0,10.0,7.7,1.0,1.0
6-24ч,2026-08-13T22:52:17Z,2026-08-14T06:00:00Z,7.1,9.0,8.3,8.2,0.7,0.7
6-24ч,2026-08-13T22:52:17Z,2026-08-14T12:00:00Z,13.1,11.0,10.0,7.7,1.0,1.0
6-24ч,2026-08-13T22:52:17Z,2026-08-14T18:00:00Z,19.1,10.0,8.7,6.9,1.3,1.3
6-24ч,2026-08-14T05:28:14Z,2026-08-14T12:00:00Z,6.5,11.0,10.0,7.7,1.0,1.0
6-24ч,2026-08-14T05:28:14Z,2026-08-14T18:00:00Z,12.5,10.0,8.7,6.9,1.3,1.3
6-24ч,2026-08-14T05:28:14Z,2026-08-15T00:00:00Z,18.5,8.0,6.3,7.3,1.7,1.7
6-24ч,2026-08-14T10:44:54Z,2026-08-14T18:00:00Z,7.3,10.0,8.7,6.9,1.3,1.3
6-24ч,2026-08-14T10:44:54Z,2026-08-15T00:00:00Z,13.3,8.0,6.3,7.3,1.7,1.7
6-24ч,2026-08-14T10:44:54Z,2026-08-15T06:00:00Z,19.3,9.0,8.6,8.3,0.4,0.4
6-24ч,2026-08-14T16:48:33Z,2026-08-15T00:00:00Z,7.2,8.0,6.3,7.3,1.7,1.7
6-24ч,2026-08-14T16:48:33Z,2026-08-15T06:00:00Z,13.2,9.0,8.6,8.3,0.4,0.4
6-24ч,2026-08-14T16:48:33Z,2026-08-15T12:00:00Z,19.2,13.0,13.4,10.0,-0.4,0.4
6-24ч,2026-08-14T22:30:55Z,2026-08-15T06:00:00Z,7.5,9.0,8.6,8.3,0.4,0.4
6-24ч,2026-08-14T22:30:55Z,2026-08-15T12:00:00Z,13.5,13.0,13.4,10.0,-0.4,0.4
6-24ч,2026-08-14T22:30:55Z,2026-08-15T18:00:00Z,19.5,13.0,12.2,8.7,0.8,0.8
6-24ч,2026-08-15T04:24:15Z,2026-08-15T12:00:00Z,7.6,13.0,13.4,10.0,-0.4,0.4
6-24ч,2026-08-15T04:24:15Z,2026-08-15T18:00:00Z,13.6,13.0,12.2,8.7,0.8,0.8
6-24ч,2026-08-15T04:24:15Z,2026-08-16T00:00:00Z,19.6,10.0,10.8,6.3,-0.8,0.8
6-24ч,2026-08-15T10:09:15Z,2026-08-15T18:00:00Z,7.8,13.0,12.2,8.7,0.8,0.8
6-24ч,2026-08-15T10:09:15Z,2026-08-16T00:00:00Z,13.8,10.0,10.8,6.3,-0.8,0.8
6-24ч,2026-08-15T10:09:15Z,2026-08-16T06:00:00Z,19.8,12.0,12.3,8.6,-0.3,0.3
6-24ч,2026-08-15T16:20:39Z,2026-08-16T00:00:00Z,7.7,10.0,10.8,6.3,-0.8,0.8
6-24ч,2026-08-15T16:20:39Z,2026-08-16T06:00:00Z,13.7,11.0,12.3,8.6,-1.3,1.3
6-24ч,2026-08-15T16:20:39Z,2026-08-16T12:00:00Z,19.7,15.0,16.0,13.4,-1.0,1.0
6-24ч,2026-08-15T22:29:33Z,2026-08-16T06:00:00Z,7.5,12.0,12.3,8.6,-0.3,0.3
6-24ч,2026-08-15T22:29:33Z,2026-08-16T12:00:00Z,13.5,15.0,16.0,13.4,-1.0,1.0
6-24ч,2026-08-15T22:29:33Z,2026-08-16T18:00:00Z,19.5,14.0,11.2,12.2,2.8,2.8
6-24ч,2026-08-16T04:29:41Z,2026-08-16T12:00:00Z,7.5,15.0,16.0,13.4,-1.0,1.0
6-24ч,2026-08-16T04:29:41Z,2026-08-16T18:00:00Z,13.5,14.0,11.2,12.2,2.8,2.8
6-24ч,2026-08-16T04:29:41Z,2026-08-17T00:00:00Z,19.5,11.0,9.3,10.8,1.7,1.7
6-24ч,2026-08-16T07:21:44Z,2026-08-16T18:00:00Z,10.6,14.0,11.2,12.2,2.8,2.8
6-24ч,2026-08-16T07:21:44Z,2026-08-17T00:00:00Z,16.6,11.0,9.3,10.8,1.7,1.7
6-24ч,2026-08-16T07:21:44Z,2026-08-17T06:00:00Z,22.6,14.0,15.0,12.3,-1.0,1.0
6-24ч,2026-08-16T10:09:47Z,2026-08-16T18:00:00Z,7.8,14.0,11.2,12.2,2.8,2.8
6-24ч,2026-08-16T10:09:47Z,2026-08-17T00:00:00Z,13.8,11.0,9.3,10.8,1.7,1.7
6-24ч,2026-08-16T10:09:47Z,2026-08-17T06:00:00Z,19.8,14.0,15.0,12.3,-1.0,1.0
6-24ч,2026-08-16T16:21:00Z,2026-08-17T00:00:00Z,7.7,10.0,9.3,10.8,0.7,0.7
