# Архангельск / Осадки / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / UKMO (Британия)
# n=242, порог дождя = 0.2 мм
# POD=0.8923076923076924, FAR=0.2214765100671141, CSI=0.7116564417177914, MAE=2.298 мм, bias=+1.099 мм
# CSI = hits / (hits + misses + false_alarms); hit = прогноз>=порога И факт>=порога
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,error
1-2 дня,2026-08-09T22:39:09Z,2026-08-11T15:00:00Z,40.3,1.2,0.1,1.1
1-2 дня,2026-08-10T05:20:42Z,2026-08-11T15:00:00Z,33.7,0.1,0.1,0.0
1-2 дня,2026-08-10T10:53:28Z,2026-08-11T15:00:00Z,28.1,2.5,0.1,2.4
1-2 дня,2026-08-10T05:20:42Z,2026-08-12T03:00:00Z,45.7,2.4,5.0,-2.6
1-2 дня,2026-08-10T10:53:28Z,2026-08-12T03:00:00Z,40.1,2.1,5.0,-2.9
1-2 дня,2026-08-10T16:52:05Z,2026-08-12T03:00:00Z,34.1,1.2,5.0,-3.8
1-2 дня,2026-08-10T22:47:13Z,2026-08-12T03:00:00Z,28.2,1.4,5.0,-3.6
2-3 дня,2026-08-06T09:50:07Z,2026-08-08T15:00:00Z,53.2,0.6,7.0,-6.4
2-3 дня,2026-08-06T09:59:18Z,2026-08-08T15:00:00Z,53.0,0.6,7.0,-6.4
2-3 дня,2026-08-06T10:08:26Z,2026-08-08T15:00:00Z,52.9,0.6,7.0,-6.4
2-3 дня,2026-08-06T10:47:54Z,2026-08-08T15:00:00Z,52.2,0.6,7.0,-6.4
2-3 дня,2026-08-06T11:30:42Z,2026-08-08T15:00:00Z,51.5,0.6,7.0,-6.4
2-3 дня,2026-08-06T11:36:01Z,2026-08-08T15:00:00Z,51.4,0.6,7.0,-6.4
2-3 дня,2026-08-06T11:44:08Z,2026-08-08T15:00:00Z,51.3,0.6,7.0,-6.4
2-3 дня,2026-08-06T09:50:07Z,2026-08-09T03:00:00Z,65.2,5.1,4.0,1.1
2-3 дня,2026-08-06T09:59:18Z,2026-08-09T03:00:00Z,65.0,5.1,4.0,1.1
2-3 дня,2026-08-06T10:08:26Z,2026-08-09T03:00:00Z,64.9,5.1,4.0,1.1
2-3 дня,2026-08-06T10:47:54Z,2026-08-09T03:00:00Z,64.2,5.1,4.0,1.1
2-3 дня,2026-08-06T11:30:42Z,2026-08-09T03:00:00Z,63.5,5.1,4.0,1.1
2-3 дня,2026-08-06T11:36:01Z,2026-08-09T03:00:00Z,63.4,5.1,4.0,1.1
2-3 дня,2026-08-06T11:44:08Z,2026-08-09T03:00:00Z,63.3,5.1,4.0,1.1
2-3 дня,2026-08-07T01:31:32Z,2026-08-09T03:00:00Z,49.5,4.1,4.0,0.1
2-3 дня,2026-08-07T01:31:32Z,2026-08-09T15:00:00Z,61.5,1.8,0.6,1.2
2-3 дня,2026-08-07T05:36:00Z,2026-08-09T15:00:00Z,57.4,1.8,0.6,1.2
2-3 дня,2026-08-07T06:18:59Z,2026-08-09T15:00:00Z,56.7,1.8,0.6,1.2
2-3 дня,2026-08-07T07:13:52Z,2026-08-09T15:00:00Z,55.8,1.8,0.6,1.2
2-3 дня,2026-08-07T10:39:14Z,2026-08-09T15:00:00Z,52.3,1.9,0.6,1.3
2-3 дня,2026-08-07T05:36:00Z,2026-08-10T03:00:00Z,69.4,1.2,0.0,1.2
2-3 дня,2026-08-07T06:18:59Z,2026-08-10T03:00:00Z,68.7,1.2,0.0,1.2
2-3 дня,2026-08-07T07:13:52Z,2026-08-10T03:00:00Z,67.8,1.2,0.0,1.2
