# Архангельск / Осадки / 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней / OpenWeatherMap
# n=365, порог дождя = 0.2 мм
# POD=0.7962962962962963, FAR=0.16908212560386474, CSI=0.6852589641434262, MAE=4.104 мм, bias=-1.812 мм
# CSI = hits / (hits + misses + false_alarms); hit = прогноз>=порога И факт>=порога
# «Общий» = объединённый пул пар из периодов: 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,error
6-24ч,2026-08-12T22:50:47Z,2026-08-13T15:00:00Z,16.2,17.11,31.0,-13.89
6-24ч,2026-08-13T05:30:08Z,2026-08-13T15:00:00Z,9.5,23.3,31.0,-7.7
6-24ч,2026-08-13T05:30:08Z,2026-08-14T03:00:00Z,21.5,18.74,24.0,-5.26
6-24ч,2026-08-13T10:49:01Z,2026-08-14T03:00:00Z,16.2,21.44,24.0,-2.56
6-24ч,2026-08-13T16:36:10Z,2026-08-14T03:00:00Z,10.4,8.62,24.0,-15.38
6-24ч,2026-08-13T16:42:24Z,2026-08-14T03:00:00Z,10.3,8.62,24.0,-15.38
6-24ч,2026-08-13T16:54:22Z,2026-08-14T03:00:00Z,10.1,8.62,24.0,-15.38
6-24ч,2026-08-13T16:36:10Z,2026-08-14T15:00:00Z,22.4,0.55,7.0,-6.45
6-24ч,2026-08-13T16:42:24Z,2026-08-14T15:00:00Z,22.3,0.55,7.0,-6.45
6-24ч,2026-08-13T16:54:22Z,2026-08-14T15:00:00Z,22.1,0.55,7.0,-6.45
6-24ч,2026-08-13T22:52:17Z,2026-08-14T15:00:00Z,16.1,2.72,7.0,-4.28
6-24ч,2026-08-14T05:28:14Z,2026-08-14T15:00:00Z,9.5,1.93,7.0,-5.07
6-24ч,2026-08-14T05:28:14Z,2026-08-15T03:00:00Z,21.5,0.0,0.0,0.0
6-24ч,2026-08-14T10:44:54Z,2026-08-15T03:00:00Z,16.3,0.0,0.0,0.0
6-24ч,2026-08-14T16:48:33Z,2026-08-15T03:00:00Z,10.2,0.0,0.0,0.0
6-24ч,2026-08-14T16:48:33Z,2026-08-15T15:00:00Z,22.2,0.0,0.0,0.0
6-24ч,2026-08-14T22:30:55Z,2026-08-15T15:00:00Z,16.5,0.0,0.0,0.0
6-24ч,2026-08-15T04:24:15Z,2026-08-15T15:00:00Z,10.6,0.0,0.0,0.0
6-24ч,2026-08-15T04:24:15Z,2026-08-16T03:00:00Z,22.6,0.19,4.0,-3.81
6-24ч,2026-08-15T10:09:15Z,2026-08-16T03:00:00Z,16.8,2.93,4.0,-1.07
6-24ч,2026-08-15T16:20:39Z,2026-08-16T03:00:00Z,10.7,0.0,4.0,-4.0
6-24ч,2026-08-15T16:20:39Z,2026-08-16T15:00:00Z,22.7,0.0,0.4,-0.4
6-24ч,2026-08-15T22:29:33Z,2026-08-16T15:00:00Z,16.5,0.6,0.4,0.2
6-24ч,2026-08-16T04:29:41Z,2026-08-16T15:00:00Z,10.5,0.4,0.4,0.0
6-24ч,2026-08-16T04:29:41Z,2026-08-17T03:00:00Z,22.5,0.0,0.0,0.0
6-24ч,2026-08-16T07:21:44Z,2026-08-17T03:00:00Z,19.6,0.0,0.0,0.0
6-24ч,2026-08-16T10:09:47Z,2026-08-17T03:00:00Z,16.8,0.0,0.0,0.0
6-24ч,2026-08-16T16:21:00Z,2026-08-17T03:00:00Z,10.7,0.0,0.0,0.0
1-2 дня,2026-08-06T11:30:42Z,2026-08-07T15:00:00Z,27.5,0.79,3.0,-2.21
1-2 дня,2026-08-06T11:36:01Z,2026-08-07T15:00:00Z,27.4,0.79,3.0,-2.21
1-2 дня,2026-08-06T11:44:08Z,2026-08-07T15:00:00Z,27.3,0.79,3.0,-2.21
1-2 дня,2026-08-06T11:30:42Z,2026-08-08T03:00:00Z,39.5,6.58,0.4,6.18
1-2 дня,2026-08-06T11:36:01Z,2026-08-08T03:00:00Z,39.4,6.58,0.4,6.18
1-2 дня,2026-08-06T11:44:08Z,2026-08-08T03:00:00Z,39.3,6.58,0.4,6.18
1-2 дня,2026-08-07T01:31:32Z,2026-08-08T03:00:00Z,25.5,3.16,0.4,2.76
1-2 дня,2026-08-07T01:31:32Z,2026-08-08T15:00:00Z,37.5,1.12,7.0,-5.88
1-2 дня,2026-08-07T05:36:00Z,2026-08-08T15:00:00Z,33.4,1.12,7.0,-5.88
1-2 дня,2026-08-07T06:18:59Z,2026-08-08T15:00:00Z,32.7,1.12,7.0,-5.88
1-2 дня,2026-08-07T07:13:52Z,2026-08-08T15:00:00Z,31.8,1.63,7.0,-5.37
1-2 дня,2026-08-07T10:39:14Z,2026-08-08T15:00:00Z,28.3,1.63,7.0,-5.37
1-2 дня,2026-08-07T05:36:00Z,2026-08-09T03:00:00Z,45.4,3.02,4.0,-0.98
1-2 дня,2026-08-07T06:18:59Z,2026-08-09T03:00:00Z,44.7,3.02,4.0,-0.98
1-2 дня,2026-08-07T07:13:52Z,2026-08-09T03:00:00Z,43.8,3.37,4.0,-0.63
1-2 дня,2026-08-07T10:39:14Z,2026-08-09T03:00:00Z,40.3,3.37,4.0,-0.63
1-2 дня,2026-08-07T16:51:54Z,2026-08-09T03:00:00Z,34.1,5.76,4.0,1.76
1-2 дня,2026-08-07T22:45:57Z,2026-08-09T03:00:00Z,28.2,2.18,4.0,-1.82
1-2 дня,2026-08-07T23:19:23Z,2026-08-09T03:00:00Z,27.7,2.18,4.0,-1.82
1-2 дня,2026-08-07T16:51:54Z,2026-08-09T15:00:00Z,46.1,1.05,0.6,0.45
1-2 дня,2026-08-07T22:45:57Z,2026-08-09T15:00:00Z,40.2,2.53,0.6,1.93
1-2 дня,2026-08-07T23:19:23Z,2026-08-09T15:00:00Z,39.7,2.53,0.6,1.93
1-2 дня,2026-08-08T04:50:53Z,2026-08-09T15:00:00Z,34.2,2.05,0.6,1.45
1-2 дня,2026-08-08T10:18:13Z,2026-08-09T15:00:00Z,28.7,2.47,0.6,1.87
1-2 дня,2026-08-08T04:50:53Z,2026-08-10T03:00:00Z,46.2,0.0,0.0,0.0
1-2 дня,2026-08-08T10:18:13Z,2026-08-10T03:00:00Z,40.7,0.17,0.0,0.17
1-2 дня,2026-08-08T22:37:20Z,2026-08-10T03:00:00Z,28.4,0.0,0.0,0.0
1-2 дня,2026-08-08T22:37:20Z,2026-08-10T15:00:00Z,40.4,0.0,0.0,0.0
1-2 дня,2026-08-09T04:59:03Z,2026-08-10T15:00:00Z,34.0,0.0,0.0,0.0
1-2 дня,2026-08-09T10:19:29Z,2026-08-10T15:00:00Z,28.7,0.0,0.0,0.0
1-2 дня,2026-08-09T12:41:38Z,2026-08-10T15:00:00Z,26.3,0.0,0.0,0.0
1-2 дня,2026-08-09T12:45:53Z,2026-08-10T15:00:00Z,26.2,0.0,0.0,0.0
1-2 дня,2026-08-09T12:48:15Z,2026-08-10T15:00:00Z,26.2,0.0,0.0,0.0
1-2 дня,2026-08-09T04:59:03Z,2026-08-11T03:00:00Z,46.0,0.0,0.0,0.0
1-2 дня,2026-08-09T10:19:29Z,2026-08-11T03:00:00Z,40.7,0.0,0.0,0.0
1-2 дня,2026-08-09T12:41:38Z,2026-08-11T03:00:00Z,38.3,0.0,0.0,0.0
1-2 дня,2026-08-09T12:45:53Z,2026-08-11T03:00:00Z,38.2,0.0,0.0,0.0
1-2 дня,2026-08-09T12:48:15Z,2026-08-11T03:00:00Z,38.2,0.0,0.0,0.0
1-2 дня,2026-08-09T16:31:44Z,2026-08-11T03:00:00Z,34.5,0.0,0.0,0.0
1-2 дня,2026-08-09T22:39:09Z,2026-08-11T03:00:00Z,28.3,0.0,0.0,0.0
1-2 дня,2026-08-09T16:31:44Z,2026-08-11T15:00:00Z,46.5,0.52,0.1,0.42
1-2 дня,2026-08-09T22:39:09Z,2026-08-11T15:00:00Z,40.3,1.23,0.1,1.13
1-2 дня,2026-08-10T05:20:42Z,2026-08-11T15:00:00Z,33.7,0.49,0.1,0.39
1-2 дня,2026-08-10T10:53:28Z,2026-08-11T15:00:00Z,28.1,1.87,0.1,1.77
1-2 дня,2026-08-10T05:20:42Z,2026-08-12T03:00:00Z,45.7,5.04,5.0,0.04
1-2 дня,2026-08-10T10:53:28Z,2026-08-12T03:00:00Z,40.1,9.97,5.0,4.97
1-2 дня,2026-08-10T16:52:05Z,2026-08-12T03:00:00Z,34.1,2.36,5.0,-2.64
1-2 дня,2026-08-10T22:47:13Z,2026-08-12T03:00:00Z,28.2,16.34,5.0,11.34
1-2 дня,2026-08-10T16:52:05Z,2026-08-12T15:00:00Z,46.1,1.63,4.0,-2.37
1-2 дня,2026-08-10T22:47:13Z,2026-08-12T15:00:00Z,40.2,8.31,4.0,4.31
1-2 дня,2026-08-11T05:01:49Z,2026-08-12T15:00:00Z,34.0,2.32,4.0,-1.68
1-2 дня,2026-08-11T10:38:45Z,2026-08-12T15:00:00Z,28.4,3.41,4.0,-0.59
1-2 дня,2026-08-11T05:01:49Z,2026-08-13T03:00:00Z,46.0,4.07,5.0,-0.93
1-2 дня,2026-08-11T10:38:45Z,2026-08-13T03:00:00Z,40.4,10.22,5.0,5.22
1-2 дня,2026-08-12T06:05:22Z,2026-08-13T15:00:00Z,32.9,13.13,31.0,-17.87
1-2 дня,2026-08-12T10:47:03Z,2026-08-13T15:00:00Z,28.2,14.51,31.0,-16.49
1-2 дня,2026-08-12T06:05:22Z,2026-08-14T03:00:00Z,44.9,14.62,24.0,-9.38
1-2 дня,2026-08-12T10:47:03Z,2026-08-14T03:00:00Z,40.2,16.56,24.0,-7.44
1-2 дня,2026-08-12T16:54:57Z,2026-08-14T03:00:00Z,34.1,15.13,24.0,-8.87
1-2 дня,2026-08-12T22:50:47Z,2026-08-14T03:00:00Z,28.2,18.27,24.0,-5.73
1-2 дня,2026-08-12T16:54:57Z,2026-08-14T15:00:00Z,46.1,0.11,7.0,-6.89
1-2 дня,2026-08-12T22:50:47Z,2026-08-14T15:00:00Z,40.2,0.0,7.0,-7.0
1-2 дня,2026-08-13T05:30:08Z,2026-08-14T15:00:00Z,33.5,1.63,7.0,-5.37
1-2 дня,2026-08-13T10:49:01Z,2026-08-14T15:00:00Z,28.2,2.99,7.0,-4.01
1-2 дня,2026-08-13T05:30:08Z,2026-08-15T03:00:00Z,45.5,0.0,0.0,0.0
1-2 дня,2026-08-13T10:49:01Z,2026-08-15T03:00:00Z,40.2,0.0,0.0,0.0
1-2 дня,2026-08-13T16:36:10Z,2026-08-15T03:00:00Z,34.4,0.0,0.0,0.0
1-2 дня,2026-08-13T16:42:24Z,2026-08-15T03:00:00Z,34.3,0.0,0.0,0.0
1-2 дня,2026-08-13T16:54:22Z,2026-08-15T03:00:00Z,34.1,0.0,0.0,0.0
1-2 дня,2026-08-13T22:52:17Z,2026-08-15T03:00:00Z,28.1,0.0,0.0,0.0
1-2 дня,2026-08-13T16:36:10Z,2026-08-15T15:00:00Z,46.4,0.0,0.0,0.0
1-2 дня,2026-08-13T16:42:24Z,2026-08-15T15:00:00Z,46.3,0.0,0.0,0.0
1-2 дня,2026-08-13T16:54:22Z,2026-08-15T15:00:00Z,46.1,0.0,0.0,0.0
1-2 дня,2026-08-13T22:52:17Z,2026-08-15T15:00:00Z,40.1,0.0,0.0,0.0
1-2 дня,2026-08-14T05:28:14Z,2026-08-15T15:00:00Z,33.5,0.0,0.0,0.0
1-2 дня,2026-08-14T10:44:54Z,2026-08-15T15:00:00Z,28.3,0.2,0.0,0.2
1-2 дня,2026-08-14T05:28:14Z,2026-08-16T03:00:00Z,45.5,0.0,4.0,-4.0
1-2 дня,2026-08-14T10:44:54Z,2026-08-16T03:00:00Z,40.3,1.58,4.0,-2.42
1-2 дня,2026-08-14T16:48:33Z,2026-08-16T03:00:00Z,34.2,1.88,4.0,-2.12
1-2 дня,2026-08-14T22:30:55Z,2026-08-16T03:00:00Z,28.5,0.27,4.0,-3.73
1-2 дня,2026-08-14T16:48:33Z,2026-08-16T15:00:00Z,46.2,0.13,0.4,-0.27
1-2 дня,2026-08-14T22:30:55Z,2026-08-16T15:00:00Z,40.5,0.0,0.4,-0.4
1-2 дня,2026-08-15T04:24:15Z,2026-08-16T15:00:00Z,34.6,0.0,0.4,-0.4
1-2 дня,2026-08-15T10:09:15Z,2026-08-16T15:00:00Z,28.8,0.5,0.4,0.1
1-2 дня,2026-08-15T04:24:15Z,2026-08-17T03:00:00Z,46.6,0.0,0.0,0.0
1-2 дня,2026-08-15T10:09:15Z,2026-08-17T03:00:00Z,40.8,0.0,0.0,0.0
1-2 дня,2026-08-15T16:20:39Z,2026-08-17T03:00:00Z,34.7,0.0,0.0,0.0
1-2 дня,2026-08-15T22:29:33Z,2026-08-17T03:00:00Z,28.5,0.0,0.0,0.0
2-3 дня,2026-08-06T11:30:42Z,2026-08-08T15:00:00Z,51.5,0.34,7.0,-6.66
2-3 дня,2026-08-06T11:36:01Z,2026-08-08T15:00:00Z,51.4,0.34,7.0,-6.66
2-3 дня,2026-08-06T11:44:08Z,2026-08-08T15:00:00Z,51.3,0.34,7.0,-6.66
2-3 дня,2026-08-06T11:30:42Z,2026-08-09T03:00:00Z,63.5,1.18,4.0,-2.82
2-3 дня,2026-08-06T11:36:01Z,2026-08-09T03:00:00Z,63.4,1.18,4.0,-2.82
2-3 дня,2026-08-06T11:44:08Z,2026-08-09T03:00:00Z,63.3,1.18,4.0,-2.82
2-3 дня,2026-08-07T01:31:32Z,2026-08-09T03:00:00Z,49.5,3.02,4.0,-0.98
2-3 дня,2026-08-07T01:31:32Z,2026-08-09T15:00:00Z,61.5,2.96,0.6,2.36
2-3 дня,2026-08-07T05:36:00Z,2026-08-09T15:00:00Z,57.4,2.96,0.6,2.36
2-3 дня,2026-08-07T06:18:59Z,2026-08-09T15:00:00Z,56.7,2.96,0.6,2.36
2-3 дня,2026-08-07T07:13:52Z,2026-08-09T15:00:00Z,55.8,1.45,0.6,0.85
2-3 дня,2026-08-07T10:39:14Z,2026-08-09T15:00:00Z,52.3,1.45,0.6,0.85
2-3 дня,2026-08-07T05:36:00Z,2026-08-10T03:00:00Z,69.4,0.0,0.0,0.0
2-3 дня,2026-08-07T06:18:59Z,2026-08-10T03:00:00Z,68.7,0.0,0.0,0.0
2-3 дня,2026-08-07T07:13:52Z,2026-08-10T03:00:00Z,67.8,0.0,0.0,0.0
2-3 дня,2026-08-07T10:39:14Z,2026-08-10T03:00:00Z,64.3,0.0,0.0,0.0
2-3 дня,2026-08-07T16:51:54Z,2026-08-10T03:00:00Z,58.1,0.0,0.0,0.0
2-3 дня,2026-08-07T22:45:57Z,2026-08-10T03:00:00Z,52.2,0.18,0.0,0.18
2-3 дня,2026-08-07T23:19:23Z,2026-08-10T03:00:00Z,51.7,0.18,0.0,0.18
2-3 дня,2026-08-07T16:51:54Z,2026-08-10T15:00:00Z,70.1,0.0,0.0,0.0
2-3 дня,2026-08-07T22:45:57Z,2026-08-10T15:00:00Z,64.2,0.0,0.0,0.0
2-3 дня,2026-08-07T23:19:23Z,2026-08-10T15:00:00Z,63.7,0.0,0.0,0.0
2-3 дня,2026-08-08T04:50:53Z,2026-08-10T15:00:00Z,58.2,0.0,0.0,0.0
2-3 дня,2026-08-08T10:18:13Z,2026-08-10T15:00:00Z,52.7,0.0,0.0,0.0
2-3 дня,2026-08-08T04:50:53Z,2026-08-11T03:00:00Z,70.2,0.0,0.0,0.0
2-3 дня,2026-08-08T10:18:13Z,2026-08-11T03:00:00Z,64.7,0.0,0.0,0.0
2-3 дня,2026-08-08T22:37:20Z,2026-08-11T03:00:00Z,52.4,0.0,0.0,0.0
2-3 дня,2026-08-08T22:37:20Z,2026-08-11T15:00:00Z,64.4,0.16,0.1,0.06
2-3 дня,2026-08-09T04:59:03Z,2026-08-11T15:00:00Z,58.0,0.41,0.1,0.31
2-3 дня,2026-08-09T10:19:29Z,2026-08-11T15:00:00Z,52.7,0.83,0.1,0.73
2-3 дня,2026-08-09T12:41:38Z,2026-08-11T15:00:00Z,50.3,0.83,0.1,0.73
2-3 дня,2026-08-09T12:45:53Z,2026-08-11T15:00:00Z,50.2,0.83,0.1,0.73
2-3 дня,2026-08-09T12:48:15Z,2026-08-11T15:00:00Z,50.2,0.83,0.1,0.73
2-3 дня,2026-08-09T04:59:03Z,2026-08-12T03:00:00Z,70.0,1.24,5.0,-3.76
2-3 дня,2026-08-09T10:19:29Z,2026-08-12T03:00:00Z,64.7,2.13,5.0,-2.87
2-3 дня,2026-08-09T12:41:38Z,2026-08-12T03:00:00Z,62.3,2.13,5.0,-2.87
2-3 дня,2026-08-09T12:45:53Z,2026-08-12T03:00:00Z,62.2,2.13,5.0,-2.87
2-3 дня,2026-08-09T12:48:15Z,2026-08-12T03:00:00Z,62.2,2.13,5.0,-2.87
2-3 дня,2026-08-09T16:31:44Z,2026-08-12T03:00:00Z,58.5,2.48,5.0,-2.52
2-3 дня,2026-08-09T22:39:09Z,2026-08-12T03:00:00Z,52.3,4.33,5.0,-0.67
2-3 дня,2026-08-09T16:31:44Z,2026-08-12T15:00:00Z,70.5,10.22,4.0,6.22
2-3 дня,2026-08-09T22:39:09Z,2026-08-12T15:00:00Z,64.3,8.49,4.0,4.49
2-3 дня,2026-08-10T05:20:42Z,2026-08-12T15:00:00Z,57.7,9.28,4.0,5.28
2-3 дня,2026-08-10T10:53:28Z,2026-08-12T15:00:00Z,52.1,4.15,4.0,0.15
2-3 дня,2026-08-10T05:20:42Z,2026-08-13T03:00:00Z,69.7,22.79,5.0,17.79
2-3 дня,2026-08-10T10:53:28Z,2026-08-13T03:00:00Z,64.1,24.93,5.0,19.93
2-3 дня,2026-08-10T16:52:05Z,2026-08-13T03:00:00Z,58.1,31.4,5.0,26.4
2-3 дня,2026-08-10T22:47:13Z,2026-08-13T03:00:00Z,52.2,3.26,5.0,-1.74
2-3 дня,2026-08-10T16:52:05Z,2026-08-13T15:00:00Z,70.1,30.0,31.0,-1.0
2-3 дня,2026-08-10T22:47:13Z,2026-08-13T15:00:00Z,64.2,6.49,31.0,-24.51
2-3 дня,2026-08-11T05:01:49Z,2026-08-13T15:00:00Z,58.0,18.7,31.0,-12.3
2-3 дня,2026-08-11T10:38:45Z,2026-08-13T15:00:00Z,52.4,2.36,31.0,-28.64
2-3 дня,2026-08-11T05:01:49Z,2026-08-14T03:00:00Z,70.0,27.02,24.0,3.02
2-3 дня,2026-08-11T10:38:45Z,2026-08-14T03:00:00Z,64.4,0.78,24.0,-23.22
2-3 дня,2026-08-12T06:05:22Z,2026-08-14T15:00:00Z,56.9,1.05,7.0,-5.95
2-3 дня,2026-08-12T10:47:03Z,2026-08-14T15:00:00Z,52.2,0.11,7.0,-6.89
2-3 дня,2026-08-12T06:05:22Z,2026-08-15T03:00:00Z,68.9,0.0,0.0,0.0
2-3 дня,2026-08-12T10:47:03Z,2026-08-15T03:00:00Z,64.2,0.3,0.0,0.3
2-3 дня,2026-08-12T16:54:57Z,2026-08-15T03:00:00Z,58.1,0.0,0.0,0.0
2-3 дня,2026-08-12T22:50:47Z,2026-08-15T03:00:00Z,52.2,0.0,0.0,0.0
2-3 дня,2026-08-12T16:54:57Z,2026-08-15T15:00:00Z,70.1,0.0,0.0,0.0
2-3 дня,2026-08-12T22:50:47Z,2026-08-15T15:00:00Z,64.2,0.0,0.0,0.0
2-3 дня,2026-08-13T05:30:08Z,2026-08-15T15:00:00Z,57.5,0.0,0.0,0.0
2-3 дня,2026-08-13T10:49:01Z,2026-08-15T15:00:00Z,52.2,0.0,0.0,0.0
2-3 дня,2026-08-13T05:30:08Z,2026-08-16T03:00:00Z,69.5,0.0,4.0,-4.0
2-3 дня,2026-08-13T10:49:01Z,2026-08-16T03:00:00Z,64.2,0.0,4.0,-4.0
2-3 дня,2026-08-13T16:36:10Z,2026-08-16T03:00:00Z,58.4,0.0,4.0,-4.0
2-3 дня,2026-08-13T16:42:24Z,2026-08-16T03:00:00Z,58.3,0.0,4.0,-4.0
2-3 дня,2026-08-13T16:54:22Z,2026-08-16T03:00:00Z,58.1,0.0,4.0,-4.0
2-3 дня,2026-08-13T22:52:17Z,2026-08-16T03:00:00Z,52.1,0.0,4.0,-4.0
2-3 дня,2026-08-13T16:36:10Z,2026-08-16T15:00:00Z,70.4,0.0,0.4,-0.4
2-3 дня,2026-08-13T16:42:24Z,2026-08-16T15:00:00Z,70.3,0.0,0.4,-0.4
2-3 дня,2026-08-13T16:54:22Z,2026-08-16T15:00:00Z,70.1,0.0,0.4,-0.4
2-3 дня,2026-08-13T22:52:17Z,2026-08-16T15:00:00Z,64.1,0.0,0.4,-0.4
2-3 дня,2026-08-14T05:28:14Z,2026-08-16T15:00:00Z,57.5,0.0,0.4,-0.4
2-3 дня,2026-08-14T10:44:54Z,2026-08-16T15:00:00Z,52.3,0.31,0.4,-0.09
2-3 дня,2026-08-14T05:28:14Z,2026-08-17T03:00:00Z,69.5,0.0,0.0,0.0
2-3 дня,2026-08-14T10:44:54Z,2026-08-17T03:00:00Z,64.3,0.0,0.0,0.0
2-3 дня,2026-08-14T16:48:33Z,2026-08-17T03:00:00Z,58.2,0.0,0.0,0.0
2-3 дня,2026-08-14T22:30:55Z,2026-08-17T03:00:00Z,52.5,0.0,0.0,0.0
3-5 дней,2026-08-06T11:30:42Z,2026-08-09T15:00:00Z,75.5,2.02,0.6,1.42
3-5 дней,2026-08-06T11:36:01Z,2026-08-09T15:00:00Z,75.4,2.02,0.6,1.42
3-5 дней,2026-08-06T11:44:08Z,2026-08-09T15:00:00Z,75.3,2.02,0.6,1.42
3-5 дней,2026-08-06T11:30:42Z,2026-08-10T03:00:00Z,87.5,0.0,0.0,0.0
3-5 дней,2026-08-06T11:36:01Z,2026-08-10T03:00:00Z,87.4,0.0,0.0,0.0
3-5 дней,2026-08-06T11:44:08Z,2026-08-10T03:00:00Z,87.3,0.0,0.0,0.0
3-5 дней,2026-08-07T01:31:32Z,2026-08-10T03:00:00Z,73.5,0.0,0.0,0.0
3-5 дней,2026-08-06T11:30:42Z,2026-08-10T15:00:00Z,99.5,0.94,0.0,0.94
3-5 дней,2026-08-06T11:36:01Z,2026-08-10T15:00:00Z,99.4,0.94,0.0,0.94
3-5 дней,2026-08-06T11:44:08Z,2026-08-10T15:00:00Z,99.3,0.94,0.0,0.94
3-5 дней,2026-08-07T01:31:32Z,2026-08-10T15:00:00Z,85.5,0.0,0.0,0.0
3-5 дней,2026-08-07T05:36:00Z,2026-08-10T15:00:00Z,81.4,0.0,0.0,0.0
3-5 дней,2026-08-07T06:18:59Z,2026-08-10T15:00:00Z,80.7,0.0,0.0,0.0
3-5 дней,2026-08-07T07:13:52Z,2026-08-10T15:00:00Z,79.8,0.0,0.0,0.0
3-5 дней,2026-08-07T10:39:14Z,2026-08-10T15:00:00Z,76.3,0.0,0.0,0.0
3-5 дней,2026-08-06T11:30:42Z,2026-08-11T03:00:00Z,111.5,7.96,0.0,7.96
3-5 дней,2026-08-06T11:36:01Z,2026-08-11T03:00:00Z,111.4,7.96,0.0,7.96
