# Архангельск / Облачность / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / GEM (Канада)
# n=6449, MAE=36.439, RMSE=48.390, bias=-28.412
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (48.390/35.395)^2 = -0.8691  (RMSE_персистентности по 6449 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,56.0,87.5,87.5,-31.5,31.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,64.0,87.5,87.5,-23.5,23.5
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,92.0,100.0,100.0,-8.0,8.0
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,92.0,100.0,100.0,-8.0,8.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,92.0,100.0,100.0,-8.0,8.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,56.0,100.0,100.0,-44.0,44.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,80.0,100.0,100.0,-20.0,20.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,36.0,87.5,100.0,-51.5,51.5
