# Архангельск / Температура / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / ECMWF AIFS
# n=7811, MAE=1.482, RMSE=2.080, bias=+0.272
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (2.080/3.013)^2 = 0.5237  (RMSE_персистентности по 7811 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,19.3,19.1,18.2,0.2,0.2
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,17.6,18.2,18.0,-0.6,0.6
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,13.5,14.2,13.4,-0.7,0.7
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,14.3,14.3,17.0,0.0,0.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,14.3,14.3,17.0,0.0,0.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,17.5,16.9,16.3,0.6,0.6
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,17.8,16.9,16.3,0.9,0.9
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,20.3,20.5,19.1,-0.2,0.2
0-6ч,2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,17.8,16.9,16.3,0.9,0.9
0-6ч,2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,20.3,20.5,19.1,-0.2,0.2
0-6ч,2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,20.3,20.5,19.1,-0.2,0.2
0-6ч,2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,18.1,15.6,18.2,2.5,2.5
0-6ч,2026-08-07T16:51:54Z,2026-08-07T18:00:00Z,1.1,15.0,14.6,15.5,0.4,0.4
0-6ч,2026-08-07T16:51:54Z,2026-08-07T21:00:00Z,4.1,13.3,13.5,13.9,-0.2,0.2
0-6ч,2026-08-07T22:45:57Z,2026-08-08T00:00:00Z,1.2,12.3,12.5,13.6,-0.2,0.2
0-6ч,2026-08-07T22:45:57Z,2026-08-08T03:00:00Z,4.2,13.4,13.6,14.2,-0.2,0.2
0-6ч,2026-08-07T23:19:23Z,2026-08-08T00:00:00Z,0.7,12.3,12.5,13.6,-0.2,0.2
0-6ч,2026-08-07T23:19:23Z,2026-08-08T03:00:00Z,3.7,13.4,13.6,14.2,-0.2,0.2
0-6ч,2026-08-08T04:50:53Z,2026-08-08T06:00:00Z,1.2,14.9,15.4,14.3,-0.5,0.5
0-6ч,2026-08-08T04:50:53Z,2026-08-08T09:00:00Z,4.2,16.2,15.0,16.9,1.2,1.2
0-6ч,2026-08-08T10:18:13Z,2026-08-08T12:00:00Z,1.7,16.9,15.4,20.5,1.5,1.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T15:00:00Z,4.7,15.7,15.5,15.6,0.2,0.2
0-6ч,2026-08-08T22:37:20Z,2026-08-09T00:00:00Z,1.4,12.2,13.1,12.5,-0.9,0.9
0-6ч,2026-08-08T22:37:20Z,2026-08-09T03:00:00Z,4.4,13.1,11.9,13.6,1.2,1.2
0-6ч,2026-08-09T04:59:03Z,2026-08-09T06:00:00Z,1.0,14.5,15.2,15.4,-0.7,0.7
0-6ч,2026-08-09T04:59:03Z,2026-08-09T09:00:00Z,4.0,16.1,16.5,15.0,-0.4,0.4
0-6ч,2026-08-09T10:19:29Z,2026-08-09T12:00:00Z,1.7,16.9,16.7,15.4,0.2,0.2
0-6ч,2026-08-09T10:19:29Z,2026-08-09T15:00:00Z,4.7,15.5,17.0,15.5,-1.5,1.5
0-6ч,2026-08-09T12:41:38Z,2026-08-09T15:00:00Z,2.3,15.6,17.0,15.5,-1.4,1.4
0-6ч,2026-08-09T12:41:38Z,2026-08-09T18:00:00Z,5.3,13.5,13.7,14.4,-0.2,0.2
0-6ч,2026-08-09T12:45:53Z,2026-08-09T15:00:00Z,2.2,15.6,17.0,15.5,-1.4,1.4
0-6ч,2026-08-09T12:45:53Z,2026-08-09T18:00:00Z,5.2,13.5,13.7,14.4,-0.2,0.2
0-6ч,2026-08-09T12:48:15Z,2026-08-09T15:00:00Z,2.2,15.6,17.0,15.5,-1.4,1.4
0-6ч,2026-08-09T12:48:15Z,2026-08-09T18:00:00Z,5.2,13.5,13.7,14.4,-0.2,0.2
0-6ч,2026-08-09T16:31:44Z,2026-08-09T18:00:00Z,1.5,13.5,13.7,14.4,-0.2,0.2
0-6ч,2026-08-09T16:31:44Z,2026-08-09T21:00:00Z,4.5,11.4,10.4,13.6,1.0,1.0
0-6ч,2026-08-09T22:39:09Z,2026-08-10T00:00:00Z,1.3,10.2,10.8,13.1,-0.6,0.6
0-6ч,2026-08-09T22:39:09Z,2026-08-10T03:00:00Z,4.3,12.7,12.6,11.9,0.1,0.1
0-6ч,2026-08-10T05:20:42Z,2026-08-10T06:00:00Z,0.7,16.2,16.9,15.2,-0.7,0.7
0-6ч,2026-08-10T05:20:42Z,2026-08-10T09:00:00Z,3.7,19.9,20.6,16.5,-0.7,0.7
0-6ч,2026-08-10T10:53:28Z,2026-08-10T12:00:00Z,1.1,22.1,22.3,16.7,-0.2,0.2
0-6ч,2026-08-10T10:53:28Z,2026-08-10T15:00:00Z,4.1,20.6,21.8,17.0,-1.2,1.2
0-6ч,2026-08-10T16:52:05Z,2026-08-10T18:00:00Z,1.1,18.1,18.4,13.7,-0.3,0.3
0-6ч,2026-08-10T16:52:05Z,2026-08-10T21:00:00Z,4.1,15.4,15.0,10.4,0.4,0.4
0-6ч,2026-08-10T22:47:13Z,2026-08-11T00:00:00Z,1.2,14.4,15.3,10.8,-0.9,0.9
0-6ч,2026-08-10T22:47:13Z,2026-08-11T03:00:00Z,4.2,16.5,15.0,12.6,1.5,1.5
0-6ч,2026-08-11T05:01:49Z,2026-08-11T06:00:00Z,1.0,19.3,19.4,16.9,-0.1,0.1
0-6ч,2026-08-11T05:01:49Z,2026-08-11T09:00:00Z,4.0,21.6,23.5,20.6,-1.9,1.9
0-6ч,2026-08-11T10:38:45Z,2026-08-11T12:00:00Z,1.4,22.8,24.1,22.3,-1.3,1.3
0-6ч,2026-08-11T10:38:45Z,2026-08-11T15:00:00Z,4.4,20.1,19.2,21.8,0.9,0.9
0-6ч,2026-08-12T10:47:03Z,2026-08-12T12:00:00Z,1.2,13.9,11.9,24.1,2.0,2.0
0-6ч,2026-08-12T10:47:03Z,2026-08-12T15:00:00Z,4.2,12.3,10.7,19.2,1.6,1.6
0-6ч,2026-08-12T16:54:57Z,2026-08-12T18:00:00Z,1.1,10.3,9.3,16.8,1.0,1.0
0-6ч,2026-08-12T16:54:57Z,2026-08-12T21:00:00Z,4.1,9.6,8.4,16.3,1.2,1.2
0-6ч,2026-08-12T22:50:47Z,2026-08-13T00:00:00Z,1.2,9.2,8.4,15.2,0.8,0.8
0-6ч,2026-08-12T22:50:47Z,2026-08-13T03:00:00Z,4.2,8.9,8.4,14.5,0.5,0.5
0-6ч,2026-08-13T05:30:08Z,2026-08-13T06:00:00Z,0.5,8.4,8.2,14.7,0.2,0.2
0-6ч,2026-08-13T05:30:08Z,2026-08-13T09:00:00Z,3.5,8.1,8.3,15.2,-0.2,0.2
0-6ч,2026-08-13T10:49:01Z,2026-08-13T12:00:00Z,1.2,8.0,7.7,11.9,0.3,0.3
0-6ч,2026-08-13T10:49:01Z,2026-08-13T15:00:00Z,4.2,7.8,7.3,10.7,0.5,0.5
0-6ч,2026-08-13T16:36:10Z,2026-08-13T18:00:00Z,1.4,7.6,6.9,9.3,0.7,0.7
0-6ч,2026-08-13T16:36:10Z,2026-08-13T21:00:00Z,4.4,7.3,7.1,8.4,0.2,0.2
0-6ч,2026-08-13T16:42:24Z,2026-08-13T18:00:00Z,1.3,7.6,6.9,9.3,0.7,0.7
0-6ч,2026-08-13T16:42:24Z,2026-08-13T21:00:00Z,4.3,7.3,7.1,8.4,0.2,0.2
0-6ч,2026-08-13T16:54:22Z,2026-08-13T18:00:00Z,1.1,7.6,6.9,9.3,0.7,0.7
0-6ч,2026-08-13T16:54:22Z,2026-08-13T21:00:00Z,4.1,7.3,7.1,8.4,0.2,0.2
0-6ч,2026-08-13T22:52:17Z,2026-08-14T00:00:00Z,1.1,7.2,7.3,8.4,-0.1,0.1
0-6ч,2026-08-13T22:52:17Z,2026-08-14T03:00:00Z,4.1,7.6,7.4,8.4,0.2,0.2
0-6ч,2026-08-14T05:28:14Z,2026-08-14T06:00:00Z,0.5,8.3,8.3,8.2,0.0,0.0
0-6ч,2026-08-14T05:28:14Z,2026-08-14T09:00:00Z,3.5,9.8,9.1,8.3,0.7,0.7
0-6ч,2026-08-14T10:44:54Z,2026-08-14T12:00:00Z,1.3,10.9,10.0,7.7,0.9,0.9
0-6ч,2026-08-14T10:44:54Z,2026-08-14T15:00:00Z,4.3,10.4,10.6,7.3,-0.2,0.2
0-6ч,2026-08-14T16:48:33Z,2026-08-14T18:00:00Z,1.2,9.3,8.7,6.9,0.6,0.6
0-6ч,2026-08-14T16:48:33Z,2026-08-14T21:00:00Z,4.2,7.8,8.0,7.1,-0.2,0.2
0-6ч,2026-08-14T22:30:55Z,2026-08-15T00:00:00Z,1.5,6.8,6.3,7.3,0.5,0.5
0-6ч,2026-08-14T22:30:55Z,2026-08-15T03:00:00Z,4.5,8.0,7.6,7.4,0.4,0.4
0-6ч,2026-08-15T04:24:15Z,2026-08-15T06:00:00Z,1.6,9.8,8.6,8.3,1.2,1.2
0-6ч,2026-08-15T04:24:15Z,2026-08-15T09:00:00Z,4.6,12.0,10.9,9.1,1.1,1.1
0-6ч,2026-08-15T10:09:15Z,2026-08-15T12:00:00Z,1.8,13.4,13.4,10.0,0.0,0.0
0-6ч,2026-08-15T10:09:15Z,2026-08-15T15:00:00Z,4.8,12.8,13.0,10.6,-0.2,0.2
0-6ч,2026-08-15T22:29:33Z,2026-08-16T00:00:00Z,1.5,9.6,10.8,6.3,-1.2,1.2
0-6ч,2026-08-15T22:29:33Z,2026-08-16T03:00:00Z,4.5,10.1,10.1,7.6,0.0,0.0
0-6ч,2026-08-16T04:29:41Z,2026-08-16T06:00:00Z,1.5,11.1,12.3,8.6,-1.2,1.2
0-6ч,2026-08-16T04:29:41Z,2026-08-16T09:00:00Z,4.5,12.9,14.3,10.9,-1.4,1.4
0-6ч,2026-08-16T07:21:44Z,2026-08-16T09:00:00Z,1.6,13.4,14.3,10.9,-0.9,0.9
0-6ч,2026-08-16T07:21:44Z,2026-08-16T12:00:00Z,4.6,14.8,16.0,13.4,-1.2,1.2
0-6ч,2026-08-16T10:09:47Z,2026-08-16T12:00:00Z,1.8,14.8,16.0,13.4,-1.2,1.2
0-6ч,2026-08-16T10:09:47Z,2026-08-16T15:00:00Z,4.8,14.2,16.2,13.0,-2.0,2.0
0-6ч,2026-08-16T16:21:00Z,2026-08-16T18:00:00Z,1.6,12.7,11.2,12.2,1.5,1.5
0-6ч,2026-08-16T16:21:00Z,2026-08-16T21:00:00Z,4.7,10.4,9.4,11.3,1.0,1.0
0-6ч,2026-08-16T22:29:34Z,2026-08-17T00:00:00Z,1.5,9.0,9.3,10.8,-0.3,0.3
0-6ч,2026-08-16T22:29:34Z,2026-08-17T03:00:00Z,4.5,10.6,9.1,10.1,1.5,1.5
0-6ч,2026-08-17T04:35:30Z,2026-08-17T06:00:00Z,1.4,13.2,15.0,12.3,-1.8,1.8
0-6ч,2026-08-17T04:35:30Z,2026-08-17T09:00:00Z,4.4,16.4,17.9,14.3,-1.5,1.5
0-6ч,2026-08-17T10:18:11Z,2026-08-17T12:00:00Z,1.7,19.2,19.5,16.0,-0.3,0.3
0-6ч,2026-08-17T10:18:11Z,2026-08-17T15:00:00Z,4.7,17.1,19.1,16.2,-2.0,2.0
0-6ч,2026-08-17T16:23:45Z,2026-08-17T18:00:00Z,1.6,14.0,14.5,11.2,-0.5,0.5
0-6ч,2026-08-17T16:23:45Z,2026-08-17T21:00:00Z,4.6,12.0,13.0,9.4,-1.0,1.0
0-6ч,2026-08-17T22:31:28Z,2026-08-18T00:00:00Z,1.5,11.2,13.0,9.3,-1.8,1.8
0-6ч,2026-08-17T22:31:28Z,2026-08-18T03:00:00Z,4.5,12.9,12.6,9.1,0.3,0.3
0-6ч,2026-08-18T04:30:05Z,2026-08-18T06:00:00Z,1.5,15.3,15.4,15.0,-0.1,0.1
0-6ч,2026-08-18T04:30:05Z,2026-08-18T09:00:00Z,4.5,17.5,18.7,17.9,-1.2,1.2
0-6ч,2026-08-18T10:14:55Z,2026-08-18T12:00:00Z,1.8,18.9,18.5,19.5,0.4,0.4
0-6ч,2026-08-18T10:14:55Z,2026-08-18T15:00:00Z,4.8,17.2,18.8,19.1,-1.6,1.6
0-6ч,2026-08-18T16:27:50Z,2026-08-18T18:00:00Z,1.5,14.7,14.0,14.5,0.7,0.7
0-6ч,2026-08-18T16:27:50Z,2026-08-18T21:00:00Z,4.5,12.7,12.0,13.0,0.7,0.7
