# Нови-Сад / Ветер / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней / ARPEGE (Франция)
# n=989, MAE=1.393, RMSE=1.764, bias=+1.102
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.764/1.141)^2 = -1.3916  (RMSE_персистентности по 989 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T10:00:00Z,0.2,3.28,3.0,2.0,0.28,0.28
0-6ч,2026-08-06T09:50:07Z,2026-08-06T11:00:00Z,1.2,3.27,3.0,2.0,0.27,0.27
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,3.42,2.0,2.0,1.42,1.42
0-6ч,2026-08-06T09:50:07Z,2026-08-06T13:00:00Z,3.2,3.37,3.0,2.0,0.37,0.37
0-6ч,2026-08-06T09:50:07Z,2026-08-06T14:00:00Z,4.2,2.96,2.0,2.0,0.96,0.96
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,2.89,4.0,2.0,-1.11,1.11
0-6ч,2026-08-06T09:59:18Z,2026-08-06T10:00:00Z,0.0,3.28,3.0,2.0,0.28,0.28
0-6ч,2026-08-06T09:59:18Z,2026-08-06T11:00:00Z,1.0,3.27,3.0,2.0,0.27,0.27
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,3.42,2.0,2.0,1.42,1.42
0-6ч,2026-08-06T09:59:18Z,2026-08-06T13:00:00Z,3.0,3.37,3.0,2.0,0.37,0.37
0-6ч,2026-08-06T09:59:18Z,2026-08-06T14:00:00Z,4.0,2.96,2.0,2.0,0.96,0.96
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,2.89,4.0,2.0,-1.11,1.11
0-6ч,2026-08-06T10:08:26Z,2026-08-06T11:00:00Z,0.9,3.27,3.0,3.0,0.27,0.27
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,3.42,2.0,3.0,1.42,1.42
0-6ч,2026-08-06T10:08:26Z,2026-08-06T13:00:00Z,2.9,3.37,3.0,3.0,0.37,0.37
0-6ч,2026-08-06T10:08:26Z,2026-08-06T14:00:00Z,3.9,2.96,2.0,3.0,0.96,0.96
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,2.89,4.0,3.0,-1.11,1.11
0-6ч,2026-08-06T10:08:26Z,2026-08-06T16:00:00Z,5.9,3.35,2.0,3.0,1.35,1.35
0-6ч,2026-08-06T10:47:54Z,2026-08-06T11:00:00Z,0.2,3.86,3.0,3.0,0.86,0.86
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,3.4,2.0,3.0,1.4,1.4
0-6ч,2026-08-06T10:47:54Z,2026-08-06T13:00:00Z,2.2,3.3,3.0,3.0,0.3,0.3
0-6ч,2026-08-06T10:47:54Z,2026-08-06T14:00:00Z,3.2,3.2,2.0,3.0,1.2,1.2
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,3.4,4.0,3.0,-0.6,0.6
0-6ч,2026-08-06T10:47:54Z,2026-08-06T16:00:00Z,5.2,3.64,2.0,3.0,1.64,1.64
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,3.4,2.0,3.0,1.4,1.4
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,3.3,3.0,3.0,0.3,0.3
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,3.2,2.0,3.0,1.2,1.2
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,3.4,4.0,3.0,-0.6,0.6
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,3.64,2.0,3.0,1.64,1.64
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,3.16,2.0,3.0,1.16,1.16
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,3.4,2.0,3.0,1.4,1.4
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,3.3,3.0,3.0,0.3,0.3
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,3.2,2.0,3.0,1.2,1.2
