# Нови-Сад / Температура / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней / GFS (США)
# n=1400, MAE=1.935, RMSE=2.399, bias=+1.479
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (2.399/2.337)^2 = -0.0539  (RMSE_персистентности по 1400 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T10:00:00Z,0.2,38.3,37.2,37.0,1.1,1.1
0-6ч,2026-08-06T09:50:07Z,2026-08-06T11:00:00Z,1.2,39.2,37.6,37.6,1.6,1.6
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,39.8,37.5,37.1,2.3,2.3
0-6ч,2026-08-06T09:50:07Z,2026-08-06T13:00:00Z,3.2,40.2,38.3,37.8,1.9,1.9
0-6ч,2026-08-06T09:50:07Z,2026-08-06T14:00:00Z,4.2,40.5,38.0,37.7,2.5,2.5
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,39.9,36.8,38.0,3.1,3.1
0-6ч,2026-08-06T09:59:18Z,2026-08-06T10:00:00Z,0.0,38.3,37.2,37.0,1.1,1.1
0-6ч,2026-08-06T09:59:18Z,2026-08-06T11:00:00Z,1.0,39.2,37.6,37.6,1.6,1.6
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,39.8,37.5,37.1,2.3,2.3
0-6ч,2026-08-06T09:59:18Z,2026-08-06T13:00:00Z,3.0,40.2,38.3,37.8,1.9,1.9
0-6ч,2026-08-06T09:59:18Z,2026-08-06T14:00:00Z,4.0,40.5,38.0,37.7,2.5,2.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,39.9,36.8,38.0,3.1,3.1
0-6ч,2026-08-06T10:08:26Z,2026-08-06T11:00:00Z,0.9,39.2,37.6,37.6,1.6,1.6
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,39.8,37.5,37.1,2.3,2.3
0-6ч,2026-08-06T10:08:26Z,2026-08-06T13:00:00Z,2.9,40.2,38.3,37.8,1.9,1.9
0-6ч,2026-08-06T10:08:26Z,2026-08-06T14:00:00Z,3.9,40.5,38.0,37.7,2.5,2.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,39.9,36.8,38.0,3.1,3.1
0-6ч,2026-08-06T10:08:26Z,2026-08-06T16:00:00Z,5.9,38.6,30.8,37.0,7.8,7.8
0-6ч,2026-08-06T10:47:54Z,2026-08-06T11:00:00Z,0.2,39.2,37.6,37.6,1.6,1.6
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,39.8,37.5,37.1,2.3,2.3
0-6ч,2026-08-06T10:47:54Z,2026-08-06T13:00:00Z,2.2,40.2,38.3,37.8,1.9,1.9
0-6ч,2026-08-06T10:47:54Z,2026-08-06T14:00:00Z,3.2,40.5,38.0,37.7,2.5,2.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,39.9,36.8,38.0,3.1,3.1
0-6ч,2026-08-06T10:47:54Z,2026-08-06T16:00:00Z,5.2,38.6,30.8,37.0,7.8,7.8
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,39.8,37.5,37.1,2.3,2.3
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,40.2,38.3,37.8,1.9,1.9
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,40.5,38.0,37.7,2.5,2.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,39.9,36.8,38.0,3.1,3.1
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,38.6,30.8,37.0,7.8,7.8
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,35.0,31.2,35.4,3.8,3.8
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,39.6,37.5,37.1,2.1,2.1
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,39.8,38.3,37.8,1.5,1.5
